102,0.0135446,0.21089
103,0.01332,0.207476
104,0.013114,0.204142
105,0.0129012,0.200877
106,0.0127062,0.197789
107,0.0124991,0.194594
108,0.0122884,0.191416
109,0.0120982,0.188245
110,0.0118963,0.185446
111,0.0117197,0.182333
112,0.0115218,0.179565
113,0.011342,0.176613
114,0.0111675,0.173937
115,0.0109732,0.170943
116,0.0108113,0.168276
117,0.0106318,0.165652
118,0.0104686,0.163032
119,0.0103053,0.16044
120,0.0101373,0.15799
121,0.00998116,0.155333
122,0.00980165,0.152821
123,0.00966013,0.150274
124,0.00950283,0.148139
125,0.00935548,0.145601
126,0.00920919,0.143466
127,0.00905869,0.141173
128,0.00892913,0.138924
129,0.00877923,0.13681
130,0.00863267,0.134476
131,0.00850165,0.132291
132,0.00835596,0.130395
133,0.00823822,0.128176
134,0.00810349,0.12632
135,0.00797269,0.124269
136,0.00784882,0.122179
137,0.00771652,0.120298
138,0.00759879,0.118385
139,0.00747854,0.116404
140,0.00735493,0.114771
141,0.00725418,0.112751
142,0.00712651,0.111235
143,0.00701544,0.109226
144,0.00690618,0.107692
145,0.00679673,0.105809
146,0.00669414,0.104271
147,0.00657837,0.102896
148,0.00649143,0.100405
149,0.00637465,0.100095
150,0.00626991,0.0976991
151,0.00618942,0.0963036
152,0.00606993,0.0949815
153,0.00598705,0.0928804
154,0.00589968,0.0920995
155,0.00578367,0.0896739
156,0.00572605,0.0892876
157,0.00559841,0.0870178
158,0.00555881,0.0865705
159,0.00541211,0.0845011
160,0.00538416,0.0839369
161,0.00523199,0.0820371
162,0.00520423,0.0813521
163,0.00509398,0.0794447
164,0.00502668,0.0789557
165,0.00498025,0.0767545
166,0.0048452,0.0765857
167,0.0048221,0.0743341
168,0.00468055,0.0743682
169,0.00465328,0.0720634
170,0.00459715,0.0716856
171,0.00448283,0.0698146
172,0.00445922,0.0694029
173,0.00431521,0.0676838
174,0.00429954,0.0672865
175,0.00424728,0.0650047
176,0.00413447,0.0651993
177,0.00411546,0.0628408
178,0.00398891,0.0631926
179,0.00396326,0.0615364
180,0.00392936,0.0606275
181,0.00380699,0.0605532
182,0.00379265,0.0585706
183,0.00373624,0.0583227
184,0.00364132,0.0565122
185,0.003625,0.0563803
186,0.00352286,0.0547553
187,0.00348298,0.0544657
188,0.003463,0.0538354
189,0.00334413,0.0526278
190,0.00332868,0.0523311
191,0.0033073,0.0502271
192,0.00318394,0.050683
193,0.00317433,0.0497439
194,0.0031512,0.0483691
195,0.00303859,0.0485858
196,0.00302744,0.0464981
197,0.00300908,0.0465135
198,0.00290369,0.046281
199,0.00288625,0.0447595
200,0.00286816,0.0445778
201,0.00278147,0.0430841
202,0.00274853,0.0430539
203,0.00273146,0.0425582
204,0.00268837,0.0410012
205,0.0026084,0.0413157
206,0.00259616,0.0405079
207,0.00257068,0.0393009
208,0.00247175,0.0395641
209,0.00246935,0.0385353
210,0.00245257,0.0376006
211,0.00239011,0.0376399
212,0.00234065,0.0363796
213,0.00232712,0.0359578
214,0.00230293,0.0358283
215,0.00220978,0.0346261
216,0.00220705,0.034441
217,0.00219289,0.0341803
218,0.00216458,0.0329905
219,0.00207771,0.0329373
220,0.00207699,0.0327225
221,0.00206217,0.0315989
222,0.00202809,0.0310989
223,0.00195198,0.0313204
224,0.00194843,0.0306334
225,0.00193671,0.0294801
226,0.00190815,0.0295735
227,0.00182875,0.0294647
228,0.00182877,0.0280424
229,0.00181659,0.0280568
230,0.00179474,0.0278823
231,0.0017163,0.0268732
232,0.00170911,0.026762
233,0.00169957,0.0266
234,0.00169001,0.0261465
235,0.00165706,0.0249831
236,0.00158671,0.0254275
237,0.00158296,0.0250833
238,0.00157704,0.0244726
239,0.00155899,0.023662
240,0.0015279,0.0237564
241,0.00146601,0.0236783
242,0.00146421,0.0225757
243,0.00145471,0.0223533
244,0.0014452,0.0223058
245,0.00141263,0.0220633
246,0.00135396,0.0211002
247,0.00135273,0.0210916
248,0.00134476,0.02099
249,0.00133533,0.0207181
250,0.00131007,0.0202584
251,0.00125635,0.0197273
252,0.0012394,0.0197498
253,0.00123364,0.0195753
254,0.00122648,0.0191008
255,0.00121677,0.0180773
256,0.00119207,0.0182786
257,0.00113368,0.018456
258,0.00112882,0.0181559
259,0.00112361,0.0176655
260,0.00111654,0.016945
261,0.00110872,0.0169551
262,0.00108943,0.0169029
263,0.00105075,0.0167336
264,0.00101881,0.0163046
265,0.00101475,0.0157739
266,0.00100879,0.01576
267,0.00100237,0.0156507
268,0.000993998,0.0153531
269,0.000973711,0.0150247
270,0.000945986,0.0143991
271,0.00091029,0.0146086
272,0.000904883,0.0145348
273,0.000899608,0.0143656
274,0.000894178,0.0140075
275,0.000887075,0.0134408
276,0.000874131,0.0131312
277,0.000856774,0.0131983
278,0.000833629,0.0132031
279,0.000806199,0.0131393
280,0.000795427,0.0128531
281,0.000788188,0.0122755
282,0.000781898,0.0120205
283,0.000775722,0.0120162
284,0.000766705,0.0119668
285,0.00075668,0.0118469
286,0.00074551,0.011601
287,0.000731093,0.0113556
288,0.000713618,0.010683
289,0.00069336,0.0108863
290,0.000679701,0.0109035
291,0.000670228,0.0108623
292,0.000663424,0.0107319
293,0.000656323,0.0105109
294,0.000649535,0.0102372
295,0.000641377,0.00944723
296,0.000632946,0.00959439
297,0.000622237,0.00961596
298,0.000611503,0.00960829
299,0.000598802,0.00957713
300,0.000586865,0.00944723
301,0.000576592,0.0092411
302,0.000567541,0.00906229
303,0.000560066,0.00874351
304,0.000552878,0.00838398
305,0.000545777,0.00844007
306,0.000537731,0.00842809
307,0.000528944,0.00841035
308,0.000519746,0.00832502
309,0.000509841,0.00818121
310,0.000502626,0.00799665
311,0.000494661,0.0078375
312,0.000487594,0.00762946
313,0.000479744,0.00708489
314,0.000473161,0.00722056
315,0.000465161,0.00722823
316,0.000457842,0.00722008
317,0.000450843,0.00719755
318,0.000443905,0.00713331
319,0.000437174,0.00701539
320,0.000430387,0.00684377
321,0.000423514,0.0067038
322,0.000416718,0.00653218
323,0.000409795,0.00627716
324,0.000404178,0.00600008
325,0.00039737,0.0059996
326,0.000391778,0.00599625
327,0.000385628,0.00598762
328,0.000379111,0.0059603
329,0.000373228,0.00594543
330,0.000367157,0.00590325
331,0.000362618,0.00579683
332,0.000356606,0.0056837
333,0.000350675,0.00555858
334,0.00034578,0.00539176
335,0.00033958,0.00515112
336,0.000334903,0.00493972
337,0.000329629,0.0049239
338,0.000324737,0.00493205
339,0.000319112,0.0049565
340,0.00031405,0.00494307
341,0.000309562,0.00490185
342,0.000304089,0.00481508
343,0.000299409,0.00467271
344,0.000294657,0.00456677
345,0.000290637,0.00446898
346,0.000286151,0.00440426
347,0.000281664,0.00435105
348,0.000277441,0.00429497
349,0.000273298,0.00423169
350,0.00026833,0.00415691
351,0.000264183,0.00409363
352,0.000260623,0.00402796
353,0.000255794,0.00397475
354,0.000252059,0.00390284
355,0.000248632,0.00384676
356,0.000244969,0.00378827
357,0.00024032,0.00372787
358,0.000236482,0.00367035
359,0.000233005,0.00359988
360,0.000229612,0.00355866
361,0.000226314,0.00350449
362,0.000223388,0.00344936
363,0.000219001,0.00340286
364,0.000215959,0.00334534
365,0.000212273,0.00328781
366,0.000208926,0.00324083
367,0.000205532,0.00319002
368,0.000202729,0.003144
369,0.000199498,0.0030836
370,0.000196102,0.00303998
371,0.000193542,0.00299684
372,0.000190037,0.00295465
373,0.000187347,0.0029
374,0.000184191,0.0028559
375,0.000181035,0.00280749
376,0.000178652,0.00277537
377,0.000175803,0.00272791
378,0.000173902,0.00268093
379,0.000170213,0.00264258
380,0.000167419,0.00260184
381,0.000165385,0.00255582
382,0.000163446,0.00251891
383,0.000160709,0.00247816
384,0.000157795,0.00244412
385,0.000155489,0.00239762
386,0.000152984,0.00236359
387,0.000150636,0.00233531
388,0.000147919,0.00229696
389,0.00014534,0.00226196
390,0.000143869,0.00222553
391,0.000140984,0.0021891
392,0.000139865,0.00215315
393,0.000137485,0.00211384
394,0.000135529,0.00208795
395,0.000133,0.0020635
396,0.000130185,0.00202803
397,0.000128868,0.001994
398,0.000126754,0.00196475
399,0.000124643,0.00193024
400,0.000123257,0.0019034
401,0.00012168,0.00186409
402,0.000118369,0.00184587
403,0.000116937,0.0018267
404,0.000115609,0.00178164
405,0.00011345,0.00175623
406,0.00011146,0.00173705
407,0.000109597,0.00170925
408,0.000108749,0.00168097
409,0.000106913,0.0016546
410,0.000104872,0.00163447
411,0.000103597,0.00160091
412,0.000101757,0.00156975
413,0.000100172,0.00155921
414,9.89268e-05,0.00153572
415,9.78702e-05,0.00150073
416,9.54458e-05,0.00147724
417,9.40528e-05,0.00144799
418,9.24056e-05,0.00143409
419,9.15514e-05,0.00140917
420,9.00239e-05,0.00138759
421,8.85548e-05,0.00137273
422,8.69832e-05,0.00135164
423,8.57184e-05,0.00133151
424,8.40996e-05,0.00130802
425,8.3185e-05,0.00128597
426,8.22501e-05,0.00126104
427,8.06002e-05,0.00124474
428,7.95253e-05,0.00122749
429,7.82233e-05,0.00120783
430,7.73759e-05,0.00118434
431,7.6104e-05,0.00116421
432,7.40073e-05,0.00115798
433,7.32141e-05,0.00114216
434,7.1694e-05,0.00112394
435,7.06426e-05,0.00109758
436,7.0098e-05,0.00108463
437,6.89839e-05,0.00106066
438,6.75389e-05,0.00104628
439,6.69944e-05,0.00103334
440,6.59052e-05,0.00101417
441,6.50573e-05,0.00100506
442,6.41503e-05,0.000983007
